workerid,condition,response,candidate,probability,batch
4553,cloze-event,0,other,0,post
3511,event-maze,0,harris,0,post
3511,event-maze,100,trump,1,post
3511,event-maze,0,other,0,post
4808,spr-event,0,harris,0,post
4808,spr-event,100,trump,1,post
4808,spr-event,0,other,0,post
3386,spr-event,100,trump,1,post
3386,spr-event,0,harris,0,post
3386,spr-event,0,other,0,post
3735,event-cloze,1,harris,0.009900990099009901,post
3735,event-cloze,100,trump,0.9900990099009901,post
3735,event-cloze,0,other,0,post
4034,spr-event,0,harris,0,post
4034,spr-event,100,trump,1,post
4034,spr-event,0,other,0,post
3465,event-spr,100,trump,1,post
3465,event-spr,0,harris,0,post
3465,event-spr,0,other,0,post
4205,event-spr,100,trump,1,post
4205,event-spr,0,harris,0,post
4205,event-spr,0,other,0,post
4393,event-spr,89,harris,0.898989898989899,post
4393,event-spr,10,trump,0.10101010101010101,post
4393,event-spr,0,other,0,post
3726,cloze-event,100,trump,1,post
3726,cloze-event,0,harris,0,post
3726,cloze-event,0,other,0,post
4907,maze-event,0,harris,0,post
4907,maze-event,100,trump,1,post
4907,maze-event,0,other,0,post
3381,spr-event,0,harris,0,post
3381,spr-event,100,trump,1,post
3381,spr-event,0,other,0,post
3495,event-maze,64,trump,0.4129032258064516,post
3495,event-maze,91,harris,0.5870967741935483,post
3495,event-maze,0,other,0,post
4658,maze-event,100,trump,1,post
4658,maze-event,0,harris,0,post
4658,maze-event,0,other,0,post
3392,maze-event,0,harris,0,post
3392,maze-event,100,trump,1,post
3392,maze-event,0,other,0,post
3547,spr-event,0,harris,0,post
3547,spr-event,76,trump,1,post
3547,spr-event,0,other,0,post
4346,event-cloze,0,harris,0,post
4346,event-cloze,95,trump,0.979381443298969,post
4346,event-cloze,2,other,0.020618556701030927,post
3317,spr-event,100,trump,1,post
3317,spr-event,0,harris,0,post
3317,spr-event,0,other,0,post
4338,event-spr,1,harris,0.009900990099009901,post
4338,event-spr,100,trump,0.9900990099009901,post
4338,event-spr,0,other,0,post
4249,maze-event,0,harris,0,post
4249,maze-event,100,trump,1,post
4249,maze-event,0,other,0,post
4159,maze-event,0,harris,0,post
4159,maze-event,100,trump,1,post
4159,maze-event,0,other,0,post
4143,maze-event,0,harris,0,post
4143,maze-event,100,trump,1,post
4143,maze-event,0,other,0,post
4234,event-cloze,72,trump,0.5714285714285714,post
4234,event-cloze,52,harris,0.4126984126984127,post
4234,event-cloze,2,other,0.015873015873015872,post
4691,maze-event,100,trump,0.9523809523809523,post
4691,maze-event,3,harris,0.02857142857142857,post
4691,maze-event,2,other,0.01904761904761905,post
4217,spr-event,100,trump,1,post
4217,spr-event,0,harris,0,post
4217,spr-event,0,other,0,post
4727,spr-event,1,harris,0.009900990099009901,post
4727,spr-event,100,trump,0.9900990099009901,post
4727,spr-event,0,other,0,post
4875,maze-event,0,harris,0,post
4875,maze-event,100,trump,1,post
4875,maze-event,0,other,0,post
3882,spr-event,43,harris,0.4479166666666667,post
3882,spr-event,53,trump,0.5520833333333334,post
3882,spr-event,0,other,0,post
3596,cloze-event,38,harris,0.2900763358778626,post
3596,cloze-event,79,trump,0.6030534351145038,post
3596,cloze-event,14,other,0.10687022900763359,post
3642,maze-event,0,harris,0,post
3642,maze-event,100,trump,1,post
3642,maze-event,0,other,0,post
3595,cloze-event,100,trump,0.9900990099009901,post
3595,cloze-event,0,harris,0,post
3595,cloze-event,1,other,0.009900990099009901,post
4813,spr-event,100,trump,0.970873786407767,post
4813,spr-event,1,harris,0.009708737864077669,post
4813,spr-event,2,other,0.019417475728155338,post
4268,event-spr,0,harris,0,post
4268,event-spr,100,trump,1,post
4268,event-spr,0,other,0,post
4938,cloze-event,0,harris,0,post
4938,cloze-event,100,trump,1,post
4938,cloze-event,0,other,0,post
4361,event-cloze,0,harris,0,post
4361,event-cloze,100,trump,1,post
4361,event-cloze,0,other,0,post
3266,spr-event,0,harris,0,post
3266,spr-event,100,trump,1,post
3266,spr-event,0,other,0,post
3374,spr-event,100,trump,1,post
3374,spr-event,0,harris,0,post
3374,spr-event,0,other,0,post
3408,event-cloze,100,trump,0.9523809523809523,post
3408,event-cloze,2,harris,0.01904761904761905,post
3408,event-cloze,3,other,0.02857142857142857,post
3616,event-maze,0,harris,0,post
3616,event-maze,100,trump,1,post
3616,event-maze,0,other,0,post
4021,cloze-event,100,trump,1,post
4021,cloze-event,0,harris,0,post
4021,cloze-event,0,other,0,post
4428,maze-event,0,harris,0,post
4428,maze-event,100,trump,1,post
4428,maze-event,0,other,0,post
3684,event-spr,0,harris,0,post
3684,event-spr,94,trump,0.9494949494949495,post
3684,event-spr,5,other,0.050505050505050504,post
3733,spr-event,1,harris,0.00980392156862745,post
3733,spr-event,100,trump,0.9803921568627451,post
3733,spr-event,1,other,0.00980392156862745,post
3950,cloze-event,100,trump,1,post
3950,cloze-event,0,harris,0,post
3950,cloze-event,0,other,0,post
4535,event-cloze,3,harris,0.027522935779816515,post
4535,event-cloze,93,trump,0.8532110091743119,post
4535,event-cloze,13,other,0.11926605504587157,post
4457,event-spr,0,harris,0,post
4457,event-spr,100,trump,1,post
4457,event-spr,0,other,0,post
4793,cloze-event,100,trump,1,post
4793,cloze-event,0,harris,0,post
4793,cloze-event,0,other,0,post
3961,spr-event,100,trump,1,post
3961,spr-event,0,harris,0,post
3961,spr-event,0,other,0,post
4841,cloze-event,99,trump,0.99,post
4841,cloze-event,0,harris,0,post
4841,cloze-event,1,other,0.01,post
4435,event-spr,100,trump,1,post
4435,event-spr,0,harris,0,post
4435,event-spr,0,other,0,post
3639,event-spr,0,harris,0,post
3639,event-spr,100,trump,1,post
3639,event-spr,0,other,0,post
4257,event-maze,0,harris,0,post
4257,event-maze,100,trump,1,post
4257,event-maze,0,other,0,post
3413,event-spr,100,trump,1,post
3413,event-spr,0,harris,0,post
3413,event-spr,0,other,0,post
4779,event-cloze,98,trump,0.9702970297029703,post
4779,event-cloze,0,harris,0,post
4779,event-cloze,3,other,0.0297029702970297,post
4413,spr-event,0,harris,0,post
4413,spr-event,100,trump,1,post
4413,spr-event,0,other,0,post
3923,event-spr,99,trump,0.9801980198019802,post
3923,event-spr,2,harris,0.019801980198019802,post
3923,event-spr,0,other,0,post
3530,spr-event,0,harris,0,post
3530,spr-event,100,trump,1,post
3530,spr-event,0,other,0,post
4160,event-spr,100,trump,1,post
4160,event-spr,0,harris,0,post
4160,event-spr,0,other,0,post
3940,cloze-event,100,trump,0.9900990099009901,post
3940,cloze-event,1,harris,0.009900990099009901,post
3940,cloze-event,0,other,0,post
4559,event-cloze,99,trump,0.99,post
4559,event-cloze,1,harris,0.01,post
4559,event-cloze,0,other,0,post
4213,maze-event,90,trump,0.5625,post
4213,maze-event,41,harris,0.25625,post
4213,maze-event,29,other,0.18125,post
4672,spr-event,100,trump,1,post
4672,spr-event,0,harris,0,post
4672,spr-event,0,other,0,post
4475,event-maze,100,trump,1,post
4475,event-maze,0,harris,0,post
4475,event-maze,0,other,0,post
3402,event-spr,96,trump,0.96,post
3402,event-spr,0,harris,0,post
3402,event-spr,4,other,0.04,post
4005,spr-event,0,harris,0,post
4005,spr-event,100,trump,1,post
4005,spr-event,0,other,0,post
4398,event-maze,100,trump,1,post
4398,event-maze,0,harris,0,post
4398,event-maze,0,other,0,post
4392,event-spr,100,trump,1,post
4392,event-spr,0,harris,0,post
4392,event-spr,0,other,0,post
4933,cloze-event,100,trump,1,post
4933,cloze-event,0,harris,0,post
4933,cloze-event,0,other,0,post
3911,cloze-event,100,trump,1,post
3911,cloze-event,0,harris,0,post
3911,cloze-event,0,other,0,post
3788,event-cloze,100,trump,1,post
3788,event-cloze,0,harris,0,post
3788,event-cloze,0,other,0,post
3377,cloze-event,100,trump,1,post
3377,cloze-event,0,harris,0,post
3377,cloze-event,0,other,0,post
4228,cloze-event,0,harris,0,post
4228,cloze-event,100,trump,1,post
4228,cloze-event,0,other,0,post
4762,spr-event,100,trump,0.9615384615384616,post
4762,spr-event,3,harris,0.028846153846153848,post
4762,spr-event,1,other,0.009615384615384616,post
3383,event-cloze,0,harris,0,post
3383,event-cloze,100,trump,1,post
3383,event-cloze,0,other,0,post
4460,cloze-event,100,trump,1,post
4460,cloze-event,0,harris,0,post
4460,cloze-event,0,other,0,post
4865,event-maze,100,trump,1,post
4865,event-maze,0,harris,0,post
4865,event-maze,0,other,0,post
4098,event-spr,49,trump,0.2620320855614973,post
4098,event-spr,50,harris,0.26737967914438504,post
4098,event-spr,88,other,0.47058823529411764,post
4664,event-maze,100,trump,1,post
4664,event-maze,0,harris,0,post
4664,event-maze,0,other,0,post
3529,maze-event,49,harris,0.44954128440366975,post
3529,maze-event,51,trump,0.46788990825688076,post
3529,maze-event,9,other,0.08256880733944955,post
3466,spr-event,36,harris,0.2589928057553957,post
3466,spr-event,100,trump,0.7194244604316546,post
3466,spr-event,3,other,0.02158273381294964,post
3422,cloze-event,0,harris,0,post
3422,cloze-event,100,trump,1,post
3422,cloze-event,0,other,0,post
3401,maze-event,3,harris,0.028037383177570093,post
3401,maze-event,100,trump,0.9345794392523364,post
3401,maze-event,4,other,0.037383177570093455,post
4656,event-maze,3,harris,0.017857142857142856,post
4656,event-maze,100,trump,0.5952380952380952,post
4656,event-maze,65,other,0.3869047619047619,post
4585,maze-event,0,harris,0,post
4585,maze-event,100,trump,1,post
4585,maze-event,0,other,0,post
3999,maze-event,0,harris,0,post
3999,maze-event,100,trump,1,post
3999,maze-event,0,other,0,post
4920,spr-event,0,harris,0,post
4920,spr-event,100,trump,1,post
4920,spr-event,0,other,0,post
4200,cloze-event,0,harris,0,post
4200,cloze-event,100,trump,1,post
4200,cloze-event,0,other,0,post
4660,maze-event,2,harris,0.020202020202020204,post
4660,maze-event,91,trump,0.9191919191919192,post
4660,maze-event,6,other,0.06060606060606061,post
4429,event-cloze,0,harris,0,post
4429,event-cloze,100,trump,1,post
4429,event-cloze,0,other,0,post
3397,cloze-event,0,harris,0,post
3397,cloze-event,100,trump,1,post
3397,cloze-event,0,other,0,post
4158,event-spr,100,trump,0.9900990099009901,post
4158,event-spr,0,harris,0,post
4158,event-spr,1,other,0.009900990099009901,post
3483,spr-event,100,trump,1,post
3483,spr-event,0,harris,0,post
3483,spr-event,0,other,0,post
4732,cloze-event,1,harris,0.00980392156862745,post
4732,cloze-event,100,trump,0.9803921568627451,post
4732,cloze-event,1,other,0.00980392156862745,post
3838,cloze-event,0,harris,0,post
3838,cloze-event,100,trump,1,post
3838,cloze-event,0,other,0,post
4258,spr-event,0,harris,0,post
4258,spr-event,100,trump,1,post
4258,spr-event,0,other,0,post
3654,spr-event,100,trump,1,post
3654,spr-event,0,harris,0,post
3654,spr-event,0,other,0,post
4126,cloze-event,0,harris,0,post
4126,cloze-event,100,trump,1,post
4126,cloze-event,0,other,0,post
4915,cloze-event,24,harris,0.24242424242424243,post
4915,cloze-event,75,trump,0.7575757575757576,post
4915,cloze-event,0,other,0,post
3438,cloze-event,100,trump,0.9803921568627451,post
3438,cloze-event,1,harris,0.00980392156862745,post
3438,cloze-event,1,other,0.00980392156862745,post
3680,spr-event,0,harris,0,post
3680,spr-event,100,trump,1,post
3680,spr-event,0,other,0,post
4203,cloze-event,1,harris,0.009900990099009901,post
4203,cloze-event,100,trump,0.9900990099009901,post
4203,cloze-event,0,other,0,post
4851,event-maze,2,harris,0.019801980198019802,post
4851,event-maze,97,trump,0.9603960396039604,post
4851,event-maze,2,other,0.019801980198019802,post
4373,cloze-event,6,harris,0.057692307692307696,post
4373,cloze-event,98,trump,0.9423076923076923,post
4373,cloze-event,0,other,0,post
4359,event-maze,38,harris,0.4,post
4359,event-maze,54,trump,0.5684210526315789,post
4359,event-maze,3,other,0.031578947368421054,post
4253,event-cloze,0,harris,0,post
4253,event-cloze,100,trump,1,post
4253,event-cloze,0,other,0,post
4426,spr-event,100,trump,1,post
4426,spr-event,0,harris,0,post
4426,spr-event,0,other,0,post
4508,spr-event,0,harris,0,post
4508,spr-event,100,trump,1,post
4508,spr-event,0,other,0,post
3474,spr-event,53,harris,0.9464285714285714,post
3474,spr-event,3,trump,0.05357142857142857,post
3474,spr-event,0,other,0,post
4673,spr-event,1,harris,0.009708737864077669,post
4673,spr-event,100,trump,0.970873786407767,post
4673,spr-event,2,other,0.019417475728155338,post
4522,spr-event,0,harris,0,post
4522,spr-event,100,trump,1,post
4522,spr-event,0,other,0,post
3561,event-spr,100,trump,1,post
3561,event-spr,0,harris,0,post
3561,event-spr,0,other,0,post
3902,cloze-event,100,trump,1,post
3902,cloze-event,0,harris,0,post
3902,cloze-event,0,other,0,post
3624,spr-event,100,trump,1,post
3624,spr-event,0,harris,0,post
3624,spr-event,0,other,0,post
4603,cloze-event,100,trump,1,post
4603,cloze-event,0,harris,0,post
4603,cloze-event,0,other,0,post
3502,event-maze,0,harris,0,post
3502,event-maze,100,trump,1,post
3502,event-maze,0,other,0,post
3572,spr-event,0,harris,0,post
3572,spr-event,100,trump,1,post
3572,spr-event,0,other,0,post
4703,spr-event,0,harris,0,post
4703,spr-event,100,trump,1,post
4703,spr-event,0,other,0,post
3456,event-cloze,0,harris,0,post
3456,event-cloze,100,trump,1,post
3456,event-cloze,0,other,0,post
3389,event-cloze,100,trump,0.9523809523809523,post
3389,event-cloze,2,harris,0.01904761904761905,post
3389,event-cloze,3,other,0.02857142857142857,post
3552,maze-event,100,trump,1,post
3552,maze-event,0,harris,0,post
3552,maze-event,0,other,0,post
3996,spr-event,100,trump,1,post
3996,spr-event,0,harris,0,post
3996,spr-event,0,other,0,post
3752,spr-event,96,trump,0.9795918367346939,post
3752,spr-event,0,harris,0,post
3752,spr-event,2,other,0.02040816326530612,post
3379,spr-event,43,harris,0.3467741935483871,post
3379,spr-event,56,trump,0.45161290322580644,post
3379,spr-event,25,other,0.20161290322580644,post
4683,maze-event,4,harris,0.03773584905660377,post
4683,maze-event,100,trump,0.9433962264150944,post
4683,maze-event,2,other,0.018867924528301886,post
4776,maze-event,100,trump,1,post
4776,maze-event,0,harris,0,post
4776,maze-event,0,other,0,post
3874,cloze-event,0,harris,0,post
3874,cloze-event,96,trump,1,post
3874,cloze-event,0,other,0,post
3928,spr-event,100,trump,1,post
3928,spr-event,0,harris,0,post
3928,spr-event,0,other,0,post
4269,event-cloze,0,harris,0,post
4269,event-cloze,100,trump,1,post
4269,event-cloze,0,other,0,post
4284,spr-event,0,harris,0,post
4284,spr-event,100,trump,0.9523809523809523,post
4284,spr-event,5,other,0.047619047619047616,post
4077,spr-event,100,trump,1,post
4077,spr-event,0,harris,0,post
4077,spr-event,0,other,0,post
4768,spr-event,100,trump,1,post
4768,spr-event,0,harris,0,post
4768,spr-event,0,other,0,post
3731,spr-event,100,trump,1,post
3731,spr-event,0,harris,0,post
3731,spr-event,0,other,0,post
3331,event-cloze,100,trump,1,post
3331,event-cloze,0,harris,0,post
3331,event-cloze,0,other,0,post
3385,event-cloze,0,harris,0,post
3385,event-cloze,100,trump,1,post
3385,event-cloze,0,other,0,post
3941,event-maze,0,harris,0,post
3941,event-maze,100,trump,1,post
3941,event-maze,0,other,0,post
3865,cloze-event,100,trump,1,post
3865,cloze-event,0,harris,0,post
3865,cloze-event,0,other,0,post
4433,cloze-event,13,harris,0.16883116883116883,post
4433,cloze-event,64,trump,0.8311688311688312,post
4433,cloze-event,0,other,0,post
4638,spr-event,100,trump,1,post
4638,spr-event,0,harris,0,post
4638,spr-event,0,other,0,post
4784,spr-event,100,trump,1,post
4784,spr-event,0,harris,0,post
4784,spr-event,0,other,0,post
3812,event-maze,0,harris,0,post
3812,event-maze,100,trump,1,post
3812,event-maze,0,other,0,post
4394,event-cloze,86,trump,1,post
4394,event-cloze,0,harris,0,post
4394,event-cloze,0,other,0,post
4812,spr-event,100,trump,1,post
4812,spr-event,0,harris,0,post
4812,spr-event,0,other,0,post
3698,event-cloze,19,harris,0.1743119266055046,post
3698,event-cloze,90,trump,0.8256880733944955,post
3698,event-cloze,0,other,0,post
4552,spr-event,100,trump,0.9433962264150944,post
4552,spr-event,0,harris,0,post
4552,spr-event,6,other,0.05660377358490566,post
4421,maze-event,11,harris,0.11458333333333333,post
4421,maze-event,85,trump,0.8854166666666666,post
4421,maze-event,0,other,0,post
3637,cloze-event,95,trump,0.95,post
3637,cloze-event,0,harris,0,post
3637,cloze-event,5,other,0.05,post
3286,cloze-event,26,harris,0.2524271844660194,post
3286,cloze-event,77,trump,0.7475728155339806,post
3286,cloze-event,0,other,0,post
3412,maze-event,100,trump,1,post
3412,maze-event,0,harris,0,post
3412,maze-event,0,other,0,post
4241,event-spr,0,harris,0,post
4241,event-spr,100,trump,1,post
4241,event-spr,0,other,0,post
4785,event-cloze,25,harris,0.25,post
4785,event-cloze,75,trump,0.75,post
4785,event-cloze,0,other,0,post
4123,spr-event,0,harris,0,post
4123,spr-event,97,trump,1,post
4123,spr-event,0,other,0,post
3430,event-spr,100,trump,1,post
3430,event-spr,0,harris,0,post
3430,event-spr,0,other,0,post
4534,event-maze,100,trump,1,post
4534,event-maze,0,harris,0,post
4534,event-maze,0,other,0,post
4096,event-spr,100,trump,0.9900990099009901,post
4096,event-spr,1,harris,0.009900990099009901,post
4096,event-spr,0,other,0,post
4236,cloze-event,100,trump,1,post
4236,cloze-event,0,harris,0,post
4236,cloze-event,0,other,0,post
4873,cloze-event,100,trump,1,post
4873,cloze-event,0,harris,0,post
4873,cloze-event,0,other,0,post
4557,spr-event,0,harris,0,post
4557,spr-event,100,trump,1,post
4557,spr-event,0,other,0,post
4677,spr-event,0,harris,0,post
4677,spr-event,100,trump,1,post
4677,spr-event,0,other,0,post
4129,event-maze,100,trump,1,post
4129,event-maze,0,harris,0,post
4129,event-maze,0,other,0,post
3481,maze-event,100,trump,1,post
3481,maze-event,0,harris,0,post
3481,maze-event,0,other,0,post
3400,event-maze,0,harris,0,post
3400,event-maze,100,trump,1,post
3400,event-maze,0,other,0,post
3983,maze-event,0,harris,0,post
3983,maze-event,100,trump,1,post
3983,maze-event,0,other,0,post
4026,spr-event,0,harris,0,post
4026,spr-event,100,trump,1,post
4026,spr-event,0,other,0,post
4665,event-maze,100,trump,1,post
4665,event-maze,0,harris,0,post
4665,event-maze,0,other,0,post
4649,spr-event,3,harris,0.03,post
4649,spr-event,97,trump,0.97,post
4649,spr-event,0,other,0,post
3955,cloze-event,100,trump,1,post
3955,cloze-event,0,harris,0,post
3955,cloze-event,0,other,0,post
4180,maze-event,100,trump,1,post
4180,maze-event,0,harris,0,post
4180,maze-event,0,other,0,post
3786,spr-event,0,harris,0,post
3786,spr-event,100,trump,1,post
3786,spr-event,0,other,0,post
4142,cloze-event,100,trump,0.47393364928909953,post
4142,cloze-event,66,harris,0.3127962085308057,post
4142,cloze-event,45,other,0.2132701421800948,post
3409,maze-event,4,harris,0.03773584905660377,post
3409,maze-event,100,trump,0.9433962264150944,post
3409,maze-event,2,other,0.018867924528301886,post
4861,spr-event,0,harris,0,post
4861,spr-event,100,trump,1,post
4861,spr-event,0,other,0,post
4446,spr-event,22,harris,0.16058394160583941,post
4446,spr-event,100,trump,0.7299270072992701,post
4446,spr-event,15,other,0.10948905109489052,post
3825,maze-event,2,harris,0.019417475728155338,post
3825,maze-event,100,trump,0.970873786407767,post
3825,maze-event,1,other,0.009708737864077669,post
4239,cloze-event,100,trump,0.9900990099009901,post
4239,cloze-event,0,harris,0,post
4239,cloze-event,1,other,0.009900990099009901,post
3554,spr-event,100,trump,1,post
3554,spr-event,0,harris,0,post
3554,spr-event,0,other,0,post
3678,spr-event,100,trump,1,post
3678,spr-event,0,harris,0,post
3678,spr-event,0,other,0,post
3867,cloze-event,0,harris,0,post
3867,cloze-event,100,trump,1,post
3867,cloze-event,0,other,0,post
4632,cloze-event,0,harris,0,post
4632,cloze-event,100,trump,1,post
4632,cloze-event,0,other,0,post
3745,cloze-event,20,harris,0.1694915254237288,post
3745,cloze-event,85,trump,0.7203389830508474,post
3745,cloze-event,13,other,0.11016949152542373,post
4233,event-spr,0,harris,0,post
4233,event-spr,100,trump,1,post
4233,event-spr,0,other,0,post
4701,cloze-event,98,trump,0.98,post
4701,cloze-event,0,harris,0,post
4701,cloze-event,2,other,0.02,post
3366,maze-event,0,harris,0,post
3366,maze-event,100,trump,1,post
3366,maze-event,0,other,0,post
3953,maze-event,100,trump,1,post
3953,maze-event,0,harris,0,post
3953,maze-event,0,other,0,post
4263,spr-event,0,harris,0,post
4263,spr-event,100,trump,1,post
4263,spr-event,0,other,0,post
3790,event-spr,100,trump,0.970873786407767,post
3790,event-spr,1,harris,0.009708737864077669,post
3790,event-spr,2,other,0.019417475728155338,post
3509,event-maze,4,harris,0.04,post
3509,event-maze,95,trump,0.95,post
3509,event-maze,1,other,0.01,post
3933,maze-event,99,trump,0.99,post
3933,maze-event,0,harris,0,post
3933,maze-event,1,other,0.01,post
3890,spr-event,0,harris,0,post
3890,spr-event,100,trump,1,post
3890,spr-event,0,other,0,post
3960,maze-event,49,trump,0.5051546391752577,post
3960,maze-event,48,harris,0.4948453608247423,post
3960,maze-event,0,other,0,post
4645,maze-event,0,harris,0,post
4645,maze-event,98,trump,0.98,post
4645,maze-event,2,other,0.02,post
4545,cloze-event,0,harris,0,post
4545,cloze-event,100,trump,1,post
4545,cloze-event,0,other,0,post
4099,maze-event,100,trump,1,post
4099,maze-event,0,harris,0,post
4099,maze-event,0,other,0,post
4591,cloze-event,100,trump,0.9900990099009901,post
4591,cloze-event,1,harris,0.009900990099009901,post
4591,cloze-event,0,other,0,post
3749,event-cloze,0,harris,0,post
3749,event-cloze,44,trump,0.5365853658536586,post
3749,event-cloze,38,other,0.4634146341463415,post
4298,event-maze,3,harris,0.030303030303030304,post
4298,event-maze,96,trump,0.9696969696969697,post
4298,event-maze,0,other,0,post
4334,cloze-event,100,trump,1,post
4334,cloze-event,0,harris,0,post
4334,cloze-event,0,other,0,post
4547,event-cloze,50,trump,0.5,post
4547,event-cloze,50,harris,0.5,post
4547,event-cloze,0,other,0,post
4399,spr-event,99,trump,0.9705882352941176,post
4399,spr-event,2,harris,0.0196078431372549,post
4399,spr-event,1,other,0.00980392156862745,post
4517,event-cloze,86,trump,0.8865979381443299,post
4517,event-cloze,0,harris,0,post
4517,event-cloze,11,other,0.1134020618556701,post
3946,event-cloze,100,trump,1,post
3946,event-cloze,0,harris,0,post
3946,event-cloze,0,other,0,post
3496,cloze-event,0,harris,0,post
3496,cloze-event,98,trump,1,post
3496,cloze-event,0,other,0,post
3771,maze-event,100,trump,1,post
3771,maze-event,0,harris,0,post
3771,maze-event,0,other,0,post
3893,event-maze,0,harris,0,post
3893,event-maze,100,trump,1,post
3893,event-maze,0,other,0,post
3773,event-spr,99,trump,0.9611650485436893,post
3773,event-spr,2,harris,0.019417475728155338,post
3773,event-spr,2,other,0.019417475728155338,post
3468,spr-event,48,harris,0.44036697247706424,post
3468,spr-event,59,trump,0.5412844036697247,post
3468,spr-event,2,other,0.01834862385321101,post
4837,event-spr,4,harris,0.038461538461538464,post
4837,event-spr,100,trump,0.9615384615384616,post
4837,event-spr,0,other,0,post
3633,cloze-event,100,trump,1,post
3633,cloze-event,0,harris,0,post
3633,cloze-event,0,other,0,post
3451,event-maze,100,trump,1,post
3451,event-maze,0,harris,0,post
3451,event-maze,0,other,0,post
4830,event-maze,0,harris,0,post
4830,event-maze,100,trump,1,post
4830,event-maze,0,other,0,post
3971,event-spr,4,harris,0.037037037037037035,post
3971,event-spr,100,trump,0.9259259259259259,post
3971,event-spr,4,other,0.037037037037037035,post
3775,spr-event,100,trump,1,post
3775,spr-event,0,harris,0,post
3775,spr-event,0,other,0,post
4869,spr-event,100,trump,1,post
4869,spr-event,0,harris,0,post
4869,spr-event,0,other,0,post
3722,cloze-event,100,trump,1,post
3722,cloze-event,0,harris,0,post
3722,cloze-event,0,other,0,post
3525,event-spr,0,harris,0,post
3525,event-spr,75,trump,0.7575757575757576,post
3525,event-spr,24,other,0.24242424242424243,post
3944,cloze-event,35,harris,0.7608695652173914,post
3944,cloze-event,1,trump,0.021739130434782608,post
3944,cloze-event,10,other,0.21739130434782608,post
3270,cloze-event,74,harris,0.4484848484848485,post
3270,cloze-event,91,trump,0.5515151515151515,post
3270,cloze-event,0,other,0,post
3736,cloze-event,100,trump,1,post
3736,cloze-event,0,harris,0,post
3736,cloze-event,0,other,0,post
4364,event-spr,100,trump,1,post
4364,event-spr,0,harris,0,post
4364,event-spr,0,other,0,post
3343,maze-event,96,trump,0.9696969696969697,post
3343,maze-event,0,harris,0,post
3343,maze-event,3,other,0.030303030303030304,post
3866,cloze-event,0,harris,0,post
3866,cloze-event,100,trump,1,post
3866,cloze-event,0,other,0,post
3537,cloze-event,100,trump,1,post
3537,cloze-event,0,harris,0,post
3537,cloze-event,0,other,0,post
4017,event-spr,95,trump,0.95,post
4017,event-spr,5,harris,0.05,post
4017,event-spr,0,other,0,post
3458,spr-event,100,trump,1,post
3458,spr-event,0,harris,0,post
3458,spr-event,0,other,0,post
4122,cloze-event,3,harris,0.02857142857142857,post
4122,cloze-event,100,trump,0.9523809523809523,post
4122,cloze-event,2,other,0.01904761904761905,post
4802,event-maze,99,trump,0.9705882352941176,post
4802,event-maze,0,harris,0,post
4802,event-maze,3,other,0.029411764705882353,post
4821,spr-event,100,trump,1,post
4821,spr-event,0,harris,0,post
4821,spr-event,0,other,0,post
4282,cloze-event,0,harris,0,post
4282,cloze-event,100,trump,1,post
4282,cloze-event,0,other,0,post
4867,cloze-event,100,trump,1,post
4867,cloze-event,0,harris,0,post
4867,cloze-event,0,other,0,post
3518,event-maze,100,trump,1,post
3518,event-maze,0,harris,0,post
3518,event-maze,0,other,0,post
4190,event-cloze,0,harris,0,post
4190,event-cloze,100,trump,1,post
4190,event-cloze,0,other,0,post
4311,event-cloze,0,harris,0,post
4311,event-cloze,100,trump,1,post
4311,event-cloze,0,other,0,post
4595,spr-event,100,trump,1,post
4595,spr-event,0,harris,0,post
4595,spr-event,0,other,0,post
3712,spr-event,100,trump,1,post
3712,spr-event,0,harris,0,post
3712,spr-event,0,other,0,post
4013,event-maze,100,trump,1,post
4013,event-maze,0,harris,0,post
4013,event-maze,0,other,0,post
4705,spr-event,0,harris,0,post
4705,spr-event,100,trump,1,post
4705,spr-event,0,other,0,post
3876,event-maze,0,harris,0,post
3876,event-maze,100,trump,1,post
3876,event-maze,0,other,0,post
4187,maze-event,0,harris,0,post
4187,maze-event,100,trump,1,post
4187,maze-event,0,other,0,post
4537,event-maze,86,trump,0.86,post
4537,event-maze,0,harris,0,post
4537,event-maze,14,other,0.14,post
4745,maze-event,99,trump,0.9611650485436893,post
4745,maze-event,1,harris,0.009708737864077669,post
4745,maze-event,3,other,0.02912621359223301,post
4903,cloze-event,0,harris,0,post
4903,cloze-event,100,trump,1,post
4903,cloze-event,0,other,0,post
3870,spr-event,80,trump,0.5031446540880503,post
3870,spr-event,73,harris,0.4591194968553459,post
3870,spr-event,6,other,0.03773584905660377,post
3493,maze-event,100,trump,1,post
3493,maze-event,0,harris,0,post
3493,maze-event,0,other,0,post
4497,cloze-event,2,harris,0.019230769230769232,post
4497,cloze-event,100,trump,0.9615384615384616,post
4497,cloze-event,2,other,0.019230769230769232,post
3501,event-spr,0,harris,0,post
3501,event-spr,100,trump,1,post
3501,event-spr,0,other,0,post
3436,cloze-event,100,trump,1,post
3436,cloze-event,0,harris,0,post
3436,cloze-event,0,other,0,post
4786,event-maze,0,harris,0,post
4786,event-maze,100,trump,1,post
4786,event-maze,0,other,0,post
4803,cloze-event,39,harris,0.2746478873239437,post
4803,cloze-event,93,trump,0.6549295774647887,post
4803,cloze-event,10,other,0.07042253521126761,post
4067,cloze-event,100,trump,0.7518796992481203,post
4067,cloze-event,25,harris,0.18796992481203006,post
